wn_synset,bn:id,pos,lemmata EN,definition,lemmata NL,is it related to music?,note,removed EN,removed NL
,bn:02300346n,,"flamenco_rumba, rumba_flamenca, rumba_flamenco, gipsy_rhumba","Rumba flamenca, also known as flamenco rumba or simply rumba, is a palo of flamenco music developed in Andalusia, Spain.",rumba_flamenca,YES,,,
,bn:02300346n,,"flamenco_rumba, rumba_flamenca, rumba_flamenco, gipsy_rhumba","Rumba flamenca, also known as flamenco rumba or simply rumba, is a palo of flamenco music developed in Andalusia, Spain.",rumba_flamenco,YES,,,
,bn:02300346n,,"flamenco_rumba, rumba_flamenca, rumba_flamenco, gipsy_rhumba","Rumba flamenca, also known as flamenco rumba or simply rumba, is a palo of flamenco music developed in Andalusia, Spain.",gipsy_rhumba,YES,,,
,bn:03313889n,,"five-finger_exercise, five_finger_exercise",A five-finger exercise is a musical composition designed primarily to exercise all five fingers of the hand.,oefening_met_vijf_vingers,YES,,,
,bn:14825727n,,"fish-drum, fish_drum",The fish drum is a Chinese percussion instrument.,fish_drum,YES,,,
,bn:01879607n,,finger_tapping,Finger tapping is a piano technique developed by Alberto Guerrero for his pupil Glenn Gould.,finger_tapping,YES,,,
,bn:16611666n,,"finger_snapping, snapping, beshkan, thumb_snapping, snap-of-a-finger, persian_snap, click, finger_snap, snap_of_a_finger, persian_hand_snap, snapping_fingers, finger-snapping, snap",Snapping one's fingers is the act of creating a snapping or clicking sound with one's fingers.,vingers_bijten,YES,,,
,bn:00034575n,,finger_hole,One of a series of holes in a woodwind instrument; pitch changes when a finger covers it,gat,YES,,,
,bn:02650727n,,"filter, video_filter",A video filter is a software component that is used to decode audio and video.,video_filter,YES,,,
,bn:03565846n,,"filmi_qawwali, filmi_qawwal, techno_qawwali, film_qawwali",Filmi qawwali ,filmi_qawwali,YES,,,
,bn:03565846n,,"filmi_qawwali, filmi_qawwal, techno_qawwali, film_qawwali",Filmi qawwali ,filmi_qawwal,YES,,,
,bn:03565846n,,"filmi_qawwali, filmi_qawwal, techno_qawwali, film_qawwali",Filmi qawwali ,techno_qawwali,YES,,,
,bn:03565846n,,"filmi_qawwali, filmi_qawwal, techno_qawwali, film_qawwali",Filmi qawwali ,film_qawwali,YES,,,
,bn:01034360n,,"filmi_pop, filmi-pop","Filmi pop is a term first coined by Pakistani music journalist, Ali Tim in 1990 but made famous by the country's most influential pop critic, Nadeem F. Paracha.",filmi_pop,YES,,,
,bn:01034360n,,"filmi_pop, filmi-pop","Filmi pop is a term first coined by Pakistani music journalist, Ali Tim in 1990 but made famous by the country's most influential pop critic, Nadeem F. Paracha.",filmi-pop,YES,,,
,bn:01380775n,,"fiddlesticks, fiddlestick","Fiddlesticks are traditional instruments used to add percussion to old-time and Cajun fiddle music, allowing two people to play the fiddle at the same time.",fiddlesticks,YES,,,
,bn:01380775n,,"fiddlesticks, fiddlestick","Fiddlesticks are traditional instruments used to add percussion to old-time and Cajun fiddle music, allowing two people to play the fiddle at the same time.",fiddlestick,YES,,,
,bn:03153269n,,fiafia,"The word ""fiafia"" is used in the Pacific islands, such as Samoa and Tonga.",fiafia,YES,,,
,bn:01712988n,,fell,"Fell is a music genre performed by Goan Catholic men and women during the Goa Carnival before the Lent in Goa, India.",fell,YES,,,
,bn:00032731n,,faintness,Barely audible,lichtheid,YES,,,
,bn:00832482n,,"eye_music, augenmusik",Eye music describes graphical features of scores which when performed are unnoticeable by the listener.,augenmusik,YES,,,
,bn:03252230n,,"extension, vocal_extensions","In music, an extension is a set of musical notes that lie outside the standard range or tessitura.",vocale_uitbreiding,YES,,,
,bn:02222026n,,exercise_and_music,"The interplay of exercise and music has long been discussed, crossing the disciplines of biomechanics, neurology, physiology, and sport psychology.",training_en_muziek,YES,,,
,bn:03112585n,,ewe_drumming,"Ewe drumming refers to the drumming ensembles of the Ewe people of Ghana, Togo, and Benin.",ewe_drumming,YES,,,
,bn:03162541n,,"evolutionary_musicology, the_origins_of_music, origin_of_music, musical_protolanguage, evolutionary_origin_of_music, musilanguage",Evolutionary musicology is a subfield of biomusicology that grounds the cognitive mechanisms of music appreciation and music creation in evolutionary theory.,oorsprong_van_muziek,YES,,,
,bn:03162541n,,"evolutionary_musicology, the_origins_of_music, origin_of_music, musical_protolanguage, evolutionary_origin_of_music, musilanguage",Evolutionary musicology is a subfield of biomusicology that grounds the cognitive mechanisms of music appreciation and music creation in evolutionary theory.,evolutionaire_musicologie,YES,,,
,bn:03642400n,,evolutionary_music,"Evolutionary music is the audio counterpart to evolutionary art, whereby algorithmic music is created using an evolutionary algorithm.",evolutionaire_muziek,YES,,,
,bn:03714894n,,"european_hip_hop, european_rap, europe_hip_hop",European hip hop is hip hop music created by European musicians.,europese_rap,YES,,,
,bn:03714894n,,"european_hip_hop, european_rap, europe_hip_hop",European hip hop is hip hop music created by European musicians.,europese_hip_hop,YES,,,
,bn:02116586n,,euphiction,"Euphiction is a writing genre where writers do literary ""cover versions"" of specific songs, a marriage of musical inspiration with the written word, or a story that works like a three-minute single.",eufictie,YES,,,
,bn:01904618n,,"ethnoambient, ethno_ambient","Ethnoambient is a type of music from the 1980s that draws heavily from acoustic ethnic music - both in musical structure and instrumentation, electric world music, and combines those influences with ambient music related to texture, technological manipulations, and field recordings.",ethnoambient,YES,,,
,bn:01904618n,,"ethnoambient, ethno_ambient","Ethnoambient is a type of music from the 1980s that draws heavily from acoustic ethnic music - both in musical structure and instrumentation, electric world music, and combines those influences with ambient music related to texture, technological manipulations, and field recordings.",ethno_ambient,YES,,,
,bn:03731511n,,"er_ren_zhuan, errenzhuan, erren_zhuan, song_and_dance_duet, two-person_turnabout, two-singer_spin",Errenzhuan or Two-people Rotation is a genre of local folk dance and song from Northeast China.,er_ren_zhuan,YES,,,
,bn:03731511n,,"er_ren_zhuan, errenzhuan, erren_zhuan, song_and_dance_duet, two-person_turnabout, two-singer_spin",Errenzhuan or Two-people Rotation is a genre of local folk dance and song from Northeast China.,errenzhuan,YES,,,
,bn:03731511n,,"er_ren_zhuan, errenzhuan, erren_zhuan, song_and_dance_duet, two-person_turnabout, two-singer_spin",Errenzhuan or Two-people Rotation is a genre of local folk dance and song from Northeast China.,erren_zhuan,YES,,,
,bn:03731511n,,"er_ren_zhuan, errenzhuan, erren_zhuan, song_and_dance_duet, two-person_turnabout, two-singer_spin",Errenzhuan or Two-people Rotation is a genre of local folk dance and song from Northeast China.,zingen_en_dansen_duet,YES,,,
,bn:00644344n,,environmentalism_in_music,"Environmentalism has occasionally been a topic in music, primarily since the 1940s.",milieuactivisme_in_muziek,YES,,,
,bn:00710285n,,"entrainment, beat_induction, foot_tapping",Entrainment in the biomusicological sense refers to the synchronization of organisms to an external perceived rhythm such as human music and dance.,het_ritme_inleiden,YES,,,
,bn:00316691n,,"enigmatic_scale, scale_enigmatica, scala_enigmatica","The enigmatic scale is an unusual musical scale, with elements of both major and minor scales, as well as the whole-tone scale.",scala_enigmatica,YES,,,
,bn:00316691n,,"enigmatic_scale, scale_enigmatica, scala_enigmatica","The enigmatic scale is an unusual musical scale, with elements of both major and minor scales, as well as the whole-tone scale.",enigmatische_schaal,YES,,,
,bn:00307523n,,"english_art_song, british_art_song","The composition of art song in England and English-speaking countries has a long history, beginning with lute song in the late 16th century and continuing today.",brits_art_lied,YES,,,
,bn:03111742n,,"emancipation_of_the_dissonance, emancipation_of_dissonance","The emancipation of the dissonance was a concept or goal put forth by composer Arnold Schoenberg and others, including his pupil Anton Webern.",emancipatie_van_dissonantie,YES,,,
,bn:00030331n,,elevation,(ballet) the height of a dancer's leap or jump,spronghoogte,YES,,,
,bn:00030331n,,elevation,(ballet) the height of a dancer's leap or jump,sprongkracht,YES,,,
,bn:03320240n,,electronic_tanpura,"An electronic tanpura is an electronic instrument that replicates the sound of an Indian string instrument known as the tanpura, used to provide a constant drone to accompany another's vocal or instrumental melody.",elektronische_tanpura,YES,,,
,bn:00244790n,,"electronic_drum_module, drum_module, drum_brain",An electronic drum module is an electronic or digital music device in an electronic drum kit that serves as the central processing unit and sound module.,elektronische_drummodule,YES,,,
,bn:03674431n,,"electronic_bagpipes, degerpipes, deger_pipes",The electronic bagpipes is an electronic musical instrument emulating the tone and/or playing style of the bagpipes.,elektronische_doedelzak,YES,,,
,bn:03674431n,,"electronic_bagpipes, degerpipes, deger_pipes",The electronic bagpipes is an electronic musical instrument emulating the tone and/or playing style of the bagpipes.,degerpipe,YES,,,
,bn:03150958n,,elastic_scoring,Elastic scoring is a style of orchestration or music arrangement that was first used by the Australian composer Percy Grainger.,elastic_scoring,YES,,,
,bn:16568381n,,"edwardian_musical_comedy, edwardian_musical_comedies, edwardian_musicals, edwardian_musical_theatre","Edwardian musical comedy was a form of British musical theatre that extended beyond the reign of King Edward VII in both directions, beginning in the early 1890s, when the Gilbert and Sullivan operas' dominance had ended, until the rise of the American musicals by Jerome Kern, Rodgers and Hart, George Gershwin and Cole Porter following the First World War.",edwardiaanse_muzikale_komedie,YES,,,
,bn:00840901n,,educational_music,"Educational music, is a genre of music in which songs, lyrics, or other musical elements are used as a method of teaching and/or learning.",educatieve_muziek,YES,,,
,bn:03836388n,,"eclecticism_in_music, eclectic_music, eclecticism, musical_eclecticism","In music, eclecticism is the conscious use of styles alien to the composer's own nature, or from a bygone era.",eclecticisme_in_de_muziek,YES,,,
,bn:00029420n,,earplug,An earphone that is inserted into the ear canal,oordopje,YES,,,
,bn:01492115n,,"early_music_of_the_british_isles, british_renaissance_music, english_medieval_music, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music, british_medieval_music, english_renaissance_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",oude_muziek_van_de_britse_eilanden,YES,,,
,bn:03178723n,,early_british_popular_music,"Early British popular music, in the sense of commercial music enjoyed by the people, can be seen to originate in the 16th and 17th centuries with the arrival of the broadside ballad as a result of the print revolution, which were sold cheaply and in great numbers until the 19th century.",vroege_britse_popmuziek,YES,,,
,bn:03141505n,,"duxianqin, 独弦琴, duxian_qin, dixianqin, du_xian_qin, dúxiánqín","The duxianqin is a Chinese plucked string instrument with only one string; it is nearly identical to the Vietnamese đàn bầu, from which it likely was derived.",duxianqin,YES,,,
,bn:03141505n,,"duxianqin, 独弦琴, duxian_qin, dixianqin, du_xian_qin, dúxiánqín","The duxianqin is a Chinese plucked string instrument with only one string; it is nearly identical to the Vietnamese đàn bầu, from which it likely was derived.",duxian_qin,YES,,,
,bn:03141505n,,"duxianqin, 独弦琴, duxian_qin, dixianqin, du_xian_qin, dúxiánqín","The duxianqin is a Chinese plucked string instrument with only one string; it is nearly identical to the Vietnamese đàn bầu, from which it likely was derived.",dixianqin,YES,,,
,bn:03141505n,,"duxianqin, 独弦琴, duxian_qin, dixianqin, du_xian_qin, dúxiánqín","The duxianqin is a Chinese plucked string instrument with only one string; it is nearly identical to the Vietnamese đàn bầu, from which it likely was derived.",du_xian_qin,YES,,,
,bn:03141505n,,"duxianqin, 独弦琴, duxian_qin, dixianqin, du_xian_qin, dúxiánqín","The duxianqin is a Chinese plucked string instrument with only one string; it is nearly identical to the Vietnamese đàn bầu, from which it likely was derived.",dúxiánqín,YES,,,
,bn:02530374n,,duggi,"The duggi, dugi or dukkar, is an Indian drum, with a kettle drum shape, played with fingers and the palm of the hand.",duggi,YES,,,
